"PC1","PC2","PC3","PC4","PC5","PC6"
-0.513908294236373,0.299069115532748,-0.0789195141962739,0.384762987018048,-0.226939288463932,-0.663840073135827
0.509584054966107,0.017511609634875,0.413727752136771,0.574724315192063,0.421481326932418,-0.246763518653896
-0.139253418355002,0.667268315085719,0.298440211741105,0.267442162948733,-0.173225384288327,0.58716486346724
0.20180950924341,0.498725092615401,-0.710269941717383,-0.0213940966214483,0.453206988389087,-0.0144406430786431
0.519821134531529,-0.0737562435257295,-0.359796649762544,0.327070628166222,-0.697623806249481,0.0351881315206729
0.381955169606455,0.459170231920423,0.315590681293407,-0.585398318793257,-0.220838101934913,-0.390147163897964
