"name","m","m_r","m_c","A","Sc","St","Jc","Jt","m_dS","s_dS","cv_dS","m_dL","s_dL","cv_dL"
"Amphichaetodon_howensis.png",0.0959277011494253,0.119195402298851,0.07266,1.64045420174581,1.64582427050019,3.50971303571361,0.411456067625047,0.584952172618935,0.0768324190442541,0.0246292856968906,0.320558509067697,1.02507134057331,0.456529128736508,0.445363274405056
"Amphichaetodon_melbae.png",0.114774166666667,0.141666666666667,0.0878816666666667,1.61201615809137,2.00963782604823,3.87977370198011,0.502409456512058,0.646628950330018,0.120792947895455,0.0991901457552208,0.821158415978629,1.10674446645661,0.555813136811907,0.502205480720782
"Chaetodon_adiergastos.png",0.203415602836879,0.198297872340426,0.208533333333333,0.950916907003319,3.2134863431922,4.96626426270794,0.642697268638439,0.496626426270794,0.158786107147332,0.138380432784459,0.871489548239009,0.729115075083068,0.458297308256994,0.628566496454322
"Chaetodon_argentatus.png",0.15458375,0.163333333333333,0.145834166666667,1.11999360003657,2.02220184732373,4.46631113941179,0.505550461830934,0.744385189901965,0.216127476177027,0.22209867580834,1.0276281375091,1.10515436040486,0.516344769136471,0.467215067537999
"Chaetodon_aureofasciatus.png",0.140087915841584,0.148316831683168,0.131859,1.12481386695765,3.11893186444005,4.35484587657102,0.62378637288801,0.435484587657102,0.0752258352211439,0.0553685777131697,0.736031411953099,0.715992707133093,0.450152509441581,0.628711025904211
"Chaetodon_auriga.png",0.131736111111111,0.134166666666667,0.129305555555556,1.03759398496241,2.93093409842172,3.451826962091,0.732733524605429,0.575304493681834,0.252885564934416,0.159505301293792,0.630741028398195,0.865379487408876,0.602685733870133,0.696440974900731
"Chaetodon_auripes.png",0.20844,0.196,0.22088,0.887359652299891,3.06667889504876,5.43007026606186,0.613335779009752,0.543007026606186,0.104356105499691,0.0848859231659083,0.813425556266656,0.774822181397099,0.514283443365247,0.663743831440049
"Chaetodon_austriacus.png",0.146666848101266,0.126455696202532,0.166878,0.757773320644612,2.88590986990424,5.38742778539183,0.577181973980848,0.538742778539183,0.264950147112556,0.213086295137413,0.804250525842845,0.983420158727766,0.49272332822094,0.501030331591299
"Chaetodon_baronessa.png",0.22186125,0.256,0.1877225,1.36371505813102,2.9356490123078,5.7959108445209,0.58712980246156,0.57959108445209,0.0189968346360528,0.01186008748752,0.624319141306389,0.760888985762825,0.416574399226975,0.547483807784838
"Chaetodon_bennetti.png",0.080074974137931,0.0831034482758621,0.0770465,1.07861419111656,2.45045049245022,2.12245327164226,0.816816830816741,0.707484423880754,0.233864687039586,0.138269625767832,0.591237726046374,1.04178390311569,0.552085774091258,0.529942699671326
"Chaetodon_blackburnii.png",0.128687718330575,0.125810810810811,0.13156462585034,0.95626624556304,2.44809116841723,5.25148619926587,0.489618233683446,0.525148619926587,0.0613694933294167,0.0243646369033007,0.397015448254025,0.865513049209373,0.582728515270298,0.673275250792126
"Chaetodon_burgessi.png",0.205180318497346,0.224193548387097,0.186167088607595,1.2042598402538,4.5204033178161,6.64542522232955,0.904080663563221,0.664542522232955,0.0828284657775739,0.0344964539111548,0.416480657794519,1.00426450410421,0.722801920488528,0.719732617786046
"Chaetodon_capistratus.png",0.218049137658228,0.206962025316456,0.22913625,0.903226902406126,3.24878645514764,5.16627666643832,0.649757291029529,0.516627666643833,0.0532913315828512,0.0637980349694317,1.19715595528413,0.864752548859774,0.505426472790211,0.584475262266234
"Chaetodon_collare.png",0.147089626436782,0.154827586206897,0.139351666666667,1.11105658016455,1.69306519690087,1.7963115748338,0.564355065633622,0.598770524944601,0.0656930389283092,0.125781824522882,1.9146903016642,0.981526651072547,0.727124920704499,0.740810165378541
"Chaetodon_decussatus.png",0.13456503313253,0.14289156626506,0.1262385,1.13191749161357,2.27467268685038,3.52690259497391,0.568668171712594,0.587817099162318,0.0600589418217153,0.0378883300453283,0.630852440887147,0.891688778858816,0.339807636784551,0.381083226391429
"Chaetodon_dolosus.png",0.229046615384615,0.235769230769231,0.222324,1.06047584052658,2.92048644436344,5.83667552816268,0.584097288872688,0.583667552816268,0.0791371094627586,0.042322537157489,0.534800139211627,0.798581365459391,0.518527255275315,0.649310486949602
"Chaetodon_ephippium.png",0.136079210731777,0.132054794520548,0.140103626943005,0.94255086325687,2.65416045254108,6.50368030852089,0.530832090508216,0.650368030852089,0.121258016970179,0.0869880951491908,0.717380156155645,1.0139111024708,0.754231591472869,0.743883353910303
"Chaetodon_falcula.png",0.133532839506173,0.162345679012346,0.10472,1.55028341302851,2.62255602840531,6.05118592963515,0.524511205681062,0.605118592963515,0.122240246637266,0.11914645479318,0.974690890036678,0.956649476060232,0.569270307261604,0.59506676322662
"Chaetodon_fasciatus.png",0.171549296747967,0.152682926829268,0.190415666666667,0.801840150561499,2.26716984979696,2.42714176053255,0.755723283265654,0.809047253510851,0.0885642267787177,0.0433815772675976,0.489831829910159,0.932436484503518,0.444293812055083,0.476486945158147
"Chaetodon_flavirostris.png",0.155544944444444,0.157888888888889,0.153201,1.03059959718859,2.65973096394429,3.70182887388849,0.664932740986073,0.616971478981416,0.106524248391106,0.0717748409059452,0.673788756926242,0.697961714819803,0.371960448863648,0.532923856661221
"Chaetodon_fremblii.png",0.192955996753247,0.183506493506494,0.2024055,0.906627999271233,2.81326105496768,4.2544424374204,0.562652210993535,0.42544424374204,0.124906614119429,0.0472487897188899,0.378272920549371,0.697220668967953,0.452926899870764,0.649617717933118
