"PC1","PC2","PC3","PC4","PC5","PC6"
0.348668274544381,0.461884181978422,-0.465700118318158,0.361629337218401,-0.524769709497337,0.205080011263612
-0.281596794604071,-0.454626535349872,-0.0340998469809176,0.829805004693025,-0.0436084961886225,-0.149589813513281
-0.327601048848744,0.581128158376367,-0.268488503817664,0.218459608540275,0.656182165371607,-0.0676897698157449
-0.553812140023929,0.118571091471194,-0.245887608008923,-0.262534096159134,-0.455098136265476,-0.585434734858373
-0.127159027612262,0.475569213081059,0.804253972616464,0.230675688063345,-0.23658160730996,-0.0407175983567476
-0.607399314822614,-0.0451951233296455,-0.0508857083115772,-0.103864581914279,-0.170454822028604,0.765892564359281
