"PC1","PC2","PC3","PC4","PC5","PC6"
0.337203203703848,-0.501044459308432,0.0221466471693024,-0.555548823930596,0.456310762045431,-0.343371472167083
-0.0653512562150204,0.492541990075618,0.677405124015019,-0.507749778090208,0.071320618743147,0.177080296682338
0.0574933144301542,-0.619046876325319,0.395844550674927,-0.0669481813888204,-0.61026308668261,0.282629583465723
-0.556449085900392,-0.195296404219235,-0.355342337114177,-0.353934747500583,0.227577382993127,0.59067273681421
-0.427910395222746,-0.291493448628926,0.50493036457727,0.481219369843455,0.486235445957599,-0.0947238046980622
-0.62126873410767,-0.00535598973001106,-0.0521158906708966,-0.268759596454848,-0.355044291125261,-0.642644721433726
