"PC1","PC2","PC3","PC4","PC5","PC6"
0.454440241761213,-0.233087197155382,-0.338927546698671,-0.742651977853277,-0.266476833465739,0.0417214608537103
-0.43693422210889,0.376098589966956,0.154274203914506,-0.621893093365331,0.48565685791086,0.145685287418335
-0.461712551668308,-0.344339533355768,0.173339715836737,-0.0508194257462951,-0.463466403901051,0.648707504762937
-0.359926903852842,-0.214806462471505,-0.851513702894707,0.140986381325683,0.274263117977278,0.0643257626771752
-0.0313781631233815,0.79130259749969,-0.32451894188872,0.0656876900605389,-0.49466386286173,0.136146452682004
-0.508784931588937,-0.115537343686653,0.0298797782283447,-0.186928793494027,-0.398012325112357,-0.730438244943692
